query	superkingdom	kingdom	subkingdom	superphylum	phylum	subphylum	superclass	class	subclass	infraclass	cohort	subcohort	superorder	order	suborder	infraorder	parvorder	superfamily	family	subfamily	tribe	subtribe	genus	subgenus	section	subsection	series	species group	species subgroup	species	subspecies	varietas	forma	forma specialis	strain	isolate
otu_169	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Atheriniformes	Atherinopsidae	Atherinopsidae	Atherinopsidae	Atherinopsidae	Atherinopsidae	Menidiinae	Menidia	Menidia	Menidia	Menidia menidia	Menidia menidia	Menidia menidia	Menidia menidia	Menidia menidia	Menidia menidia	Menidia menidia	unidentified Menidia menidia	unidentified Menidia menidia	unidentified Menidia menidia	unidentified Menidia menidia	unidentified Menidia menidia	unidentified Menidia menidia
otu_170	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Cichlomorphae	Cichlomorphae	Cichliformes	Cichlidae	Cichlidae	Cichlidae	Cichlidae	Cichlidae	Astronotinae	Chaetobranchini	Chaetobranchopsis	Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis
otu_171	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinidae	Cyprinidae	Cyprinidae	Smiliogastrinae	Osteobrama	Osteobrama	Osteobrama	Osteobrama belangeri	Osteobrama belangeri	Osteobrama belangeri	Osteobrama belangeri	Osteobrama belangeri	Osteobrama belangeri	Osteobrama belangeri	unidentified Osteobrama belangeri	unidentified Osteobrama belangeri	unidentified Osteobrama belangeri	unidentified Osteobrama belangeri	unidentified Osteobrama belangeri	unidentified Osteobrama belangeri
otu_172	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Lophiiformes	Lophiiformes	Lophiiformes	Lophioidei	Lophiidae	Lophiidae	Lophiidae	Lophiidae	Lophiodes	Lophiodes	Lophiodes	Lophiodes	unidentified Lophiodes	unidentified Lophiodes	unidentified Lophiodes	unidentified Lophiodes	unidentified Lophiodes	unidentified Lophiodes	unidentified Lophiodes	unidentified Lophiodes	unidentified Lophiodes	unidentified Lophiodes	unidentified Lophiodes	unidentified Lophiodes	unidentified Lophiodes
otu_173	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Siluriformes	Siluroidei	Ictaluridae	Ictaluridae	Ictaluridae	Ictaluridae	Ictalurus	Ictalurus	Ictalurus	Ictalurus	Ictalurus furcatus	Ictalurus furcatus	Ictalurus furcatus	Ictalurus furcatus	Ictalurus furcatus	Ictalurus furcatus	Ictalurus furcatus	unidentified Ictalurus furcatus	unidentified Ictalurus furcatus	unidentified Ictalurus furcatus	unidentified Ictalurus furcatus	unidentified Ictalurus furcatus	unidentified Ictalurus furcatus
otu_174	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Acheilognathidae	Acheilognathidae	Acheilognathidae	Acheilognathidae	Acheilognathus	Acheilognathus	Acheilognathus	Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus	unidentified Acheilognathus
otu_175	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Priacanthiformes	Priacanthiformes	Priacanthiformes	Priacanthidae	Priacanthidae	Priacanthidae	Priacanthidae	Priacanthidae	Priacanthus	Priacanthus	Priacanthus	Priacanthus	unidentified Priacanthus	unidentified Priacanthus	unidentified Priacanthus	unidentified Priacanthus	unidentified Priacanthus	unidentified Priacanthus	unidentified Priacanthus	unidentified Priacanthus	unidentified Priacanthus	unidentified Priacanthus	unidentified Priacanthus	unidentified Priacanthus	unidentified Priacanthus
otu_176	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Centrarchiformes	Centrarchiformes	Centrarchiformes	Percichthyoidei	Percichthyoidei	Percichthyoidei	Percichthyoidei	Percichthyidae	Gadopsis	Gadopsis	Gadopsis	Gadopsis	Gadopsis bispinosus	Gadopsis bispinosus	Gadopsis bispinosus	Gadopsis bispinosus	Gadopsis bispinosus	Gadopsis bispinosus	Gadopsis bispinosus	unidentified Gadopsis bispinosus	unidentified Gadopsis bispinosus	unidentified Gadopsis bispinosus	unidentified Gadopsis bispinosus	unidentified Gadopsis bispinosus	unidentified Gadopsis bispinosus
otu_177	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Acropomatiformes	Acropomatiformes	Acropomatiformes	Champsodontidae	Champsodontidae	Champsodontidae	Champsodontidae	Champsodontidae	Champsodon	Champsodon	Champsodon	Champsodon	unidentified Champsodon	unidentified Champsodon	unidentified Champsodon	unidentified Champsodon	unidentified Champsodon	unidentified Champsodon	unidentified Champsodon	unidentified Champsodon	unidentified Champsodon	unidentified Champsodon	unidentified Champsodon	unidentified Champsodon	unidentified Champsodon
otu_178	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Gobioidei	Gobiidae	Gobiidae	Gobiidae	Gobiidae	Gobionellinae	Tridentiger	Tridentiger	Tridentiger	Tridentiger barbatus	Tridentiger barbatus	Tridentiger barbatus	Tridentiger barbatus	Tridentiger barbatus	Tridentiger barbatus	Tridentiger barbatus	unidentified Tridentiger barbatus	unidentified Tridentiger barbatus	unidentified Tridentiger barbatus	unidentified Tridentiger barbatus	unidentified Tridentiger barbatus	unidentified Tridentiger barbatus
otu_179	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Anabantiformes	Anabantiformes	Anabantiformes	Channoidei	Channidae	Channidae	Channidae	Channidae	Channa	Channa	Channa	Channa	unidentified Channa	unidentified Channa	unidentified Channa	unidentified Channa	unidentified Channa	unidentified Channa	unidentified Channa	unidentified Channa	unidentified Channa	unidentified Channa	unidentified Channa	unidentified Channa	unidentified Channa
otu_180	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Citharidae	Citharidae	Citharidae	Citharidae	Lepidoblepharon	Lepidoblepharon	Lepidoblepharon	Lepidoblepharon	Lepidoblepharon ophthalmolepis	Lepidoblepharon ophthalmolepis	Lepidoblepharon ophthalmolepis	Lepidoblepharon ophthalmolepis	Lepidoblepharon ophthalmolepis	Lepidoblepharon ophthalmolepis	Lepidoblepharon ophthalmolepis	unidentified Lepidoblepharon ophthalmolepis	unidentified Lepidoblepharon ophthalmolepis	unidentified Lepidoblepharon ophthalmolepis	unidentified Lepidoblepharon ophthalmolepis	unidentified Lepidoblepharon ophthalmolepis	unidentified Lepidoblepharon ophthalmolepis
otu_181	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Anabantiformes	Anabantiformes	Anabantiformes	Anabantoidei	Anabantidae	Anabantidae	Anabantidae	Anabantidae	Anabas	Anabas	Anabas	Anabas	Anabas testudineus	Anabas testudineus	Anabas testudineus	Anabas testudineus	Anabas testudineus	Anabas testudineus	Anabas testudineus	unidentified Anabas testudineus	unidentified Anabas testudineus	unidentified Anabas testudineus	unidentified Anabas testudineus	unidentified Anabas testudineus	unidentified Anabas testudineus
otu_182	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Danionidae	Danionidae	Danionidae	Danionidae	Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae	unidentified Danioninae
otu_183	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Scombriformes	Scombriformes	Scombriformes	Bramidae	Bramidae	Bramidae	Bramidae	Bramidae	Eumegistus	Eumegistus	Eumegistus	Eumegistus	Eumegistus illustris	Eumegistus illustris	Eumegistus illustris	Eumegistus illustris	Eumegistus illustris	Eumegistus illustris	Eumegistus illustris	unidentified Eumegistus illustris	unidentified Eumegistus illustris	unidentified Eumegistus illustris	unidentified Eumegistus illustris	unidentified Eumegistus illustris	unidentified Eumegistus illustris
otu_184	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Aplocheiloidei	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae
otu_185	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Gymnotiformes	Sternopygoidei	Hypopomidae	Hypopomidae	Hypopomidae	Hypopomidae	Brachyhypopomus	Brachyhypopomus	Brachyhypopomus	Brachyhypopomus	Brachyhypopomus occidentalis	Brachyhypopomus occidentalis	Brachyhypopomus occidentalis	Brachyhypopomus occidentalis	Brachyhypopomus occidentalis	Brachyhypopomus occidentalis	Brachyhypopomus occidentalis	unidentified Brachyhypopomus occidentalis	unidentified Brachyhypopomus occidentalis	unidentified Brachyhypopomus occidentalis	unidentified Brachyhypopomus occidentalis	unidentified Brachyhypopomus occidentalis	unidentified Brachyhypopomus occidentalis
otu_186	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Holostei	Semionotiformes	Semionotiformes	Semionotiformes	Semionotiformes	Lepisosteidae	Lepisosteidae	Lepisosteidae	Lepisosteidae	Lepisosteidae	Atractosteus	Atractosteus	Atractosteus	Atractosteus	Atractosteus spatula	Atractosteus spatula	Atractosteus spatula	Atractosteus spatula	Atractosteus spatula	Atractosteus spatula	Atractosteus spatula	unidentified Atractosteus spatula	unidentified Atractosteus spatula	unidentified Atractosteus spatula	unidentified Atractosteus spatula	unidentified Atractosteus spatula	unidentified Atractosteus spatula
otu_187	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Aplocheiloidei	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	Nothobranchius	Nothobranchius	Nothobranchius	Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius	unidentified Nothobranchius
otu_188	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Anabantiformes	Anabantiformes	Anabantiformes	Anabantoidei	Osphronemidae	Osphronemidae	Osphronemidae	Osphronemidae	Luciocephalinae	Trichogaster	Trichogaster	Trichogaster	Trichogaster fasciata	Trichogaster fasciata	Trichogaster fasciata	Trichogaster fasciata	Trichogaster fasciata	Trichogaster fasciata	Trichogaster fasciata	unidentified Trichogaster fasciata	unidentified Trichogaster fasciata	unidentified Trichogaster fasciata	unidentified Trichogaster fasciata	unidentified Trichogaster fasciata	unidentified Trichogaster fasciata
otu_189	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Characiformes	Characoidei	Characidae	Characidae	Characidae	Characidae	Pristellinae	Hemigrammus	Hemigrammus	Hemigrammus	Hemigrammus bleheri	Hemigrammus bleheri	Hemigrammus bleheri	Hemigrammus bleheri	Hemigrammus bleheri	Hemigrammus bleheri	Hemigrammus bleheri	unidentified Hemigrammus bleheri	unidentified Hemigrammus bleheri	unidentified Hemigrammus bleheri	unidentified Hemigrammus bleheri	unidentified Hemigrammus bleheri	unidentified Hemigrammus bleheri
otu_190	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Tetraodontiformes	Tetraodontiformes	Tetraodontiformes	Tetraodontoidei	Tetradontoidea	Tetradontoidea	Tetradontoidea	Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae	unidentified Tetraodontidae
otu_191	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Ateleopodia	Ateleopodia	Ateleopodiformes	Ateleopodidae	Ateleopodidae	Ateleopodidae	Ateleopodidae	Ateleopodidae	Ateleopus	Ateleopus	Ateleopus	Ateleopus	Ateleopus japonicus	Ateleopus japonicus	Ateleopus japonicus	Ateleopus japonicus	Ateleopus japonicus	Ateleopus japonicus	Ateleopus japonicus	unidentified Ateleopus japonicus	unidentified Ateleopus japonicus	unidentified Ateleopus japonicus	unidentified Ateleopus japonicus	unidentified Ateleopus japonicus	unidentified Ateleopus japonicus
otu_192	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Centrarchiformes	Centrarchiformes	Centrarchiformes	Terapontoidei	Terapontoidei	Terapontoidei	Terapontoidei	Kyphosidae	Kyphosinae	Kyphosus	Kyphosus	Kyphosus	unidentified Kyphosus	unidentified Kyphosus	unidentified Kyphosus	unidentified Kyphosus	unidentified Kyphosus	unidentified Kyphosus	unidentified Kyphosus	unidentified Kyphosus	unidentified Kyphosus	unidentified Kyphosus	unidentified Kyphosus	unidentified Kyphosus	unidentified Kyphosus
otu_193	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cobitoidei	Cobitidae	Cobitidae	Cobitidae	Cobitidae	Cobitinae	Acantopsis	Acantopsis	Acantopsis	unidentified Acantopsis	unidentified Acantopsis	unidentified Acantopsis	unidentified Acantopsis	unidentified Acantopsis	unidentified Acantopsis	unidentified Acantopsis	unidentified Acantopsis	unidentified Acantopsis	unidentified Acantopsis	unidentified Acantopsis	unidentified Acantopsis	unidentified Acantopsis
otu_194	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Gobioidei	Gobiidae	Gobiidae	Gobiidae	Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae	unidentified Gobiidae
otu_195	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cobitoidei	Botiidae	Botiidae	Botiidae	Botiidae	Syncrossus	Syncrossus	Syncrossus	Syncrossus	unidentified Syncrossus	unidentified Syncrossus	unidentified Syncrossus	unidentified Syncrossus	unidentified Syncrossus	unidentified Syncrossus	unidentified Syncrossus	unidentified Syncrossus	unidentified Syncrossus	unidentified Syncrossus	unidentified Syncrossus	unidentified Syncrossus	unidentified Syncrossus
otu_196	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Gobioidei	Odontobutidae	Odontobutidae	Odontobutidae	Odontobutidae	Odontobutis	Odontobutis	Odontobutis	Odontobutis	unidentified Odontobutis	unidentified Odontobutis	unidentified Odontobutis	unidentified Odontobutis	unidentified Odontobutis	unidentified Odontobutis	unidentified Odontobutis	unidentified Odontobutis	unidentified Odontobutis	unidentified Odontobutis	unidentified Odontobutis	unidentified Odontobutis	unidentified Odontobutis
otu_197	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Anguilliformes	Anguilliformes	Anguilliformes	Anguilliformes	Muraenesocidae	Muraenesocidae	Muraenesocidae	Muraenesocidae	Muraenesocidae	Muraenesox	Muraenesox	Muraenesox	Muraenesox	Muraenesox bagio	Muraenesox bagio	Muraenesox bagio	Muraenesox bagio	Muraenesox bagio	Muraenesox bagio	Muraenesox bagio	unidentified Muraenesox bagio	unidentified Muraenesox bagio	unidentified Muraenesox bagio	unidentified Muraenesox bagio	unidentified Muraenesox bagio	unidentified Muraenesox bagio
otu_198	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Tetraodontiformes	Tetraodontiformes	Tetraodontiformes	Balistoidea	Balistoidea	Balistoidea	Balistoidea	Balistidae	Sufflamen	Sufflamen	Sufflamen	Sufflamen	Sufflamen fraenatum	Sufflamen fraenatum	Sufflamen fraenatum	Sufflamen fraenatum	Sufflamen fraenatum	Sufflamen fraenatum	Sufflamen fraenatum	unidentified Sufflamen fraenatum	unidentified Sufflamen fraenatum	unidentified Sufflamen fraenatum	unidentified Sufflamen fraenatum	unidentified Sufflamen fraenatum	unidentified Sufflamen fraenatum
otu_199	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Siluriformes	Siluroidei	Sisoridae	Sisoridae	Sisoridae	Sisoridae	Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae	unidentified Glyptosterninae
otu_200	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cobitoidei	Gastromyzontidae	Gastromyzontidae	Gastromyzontidae	Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae	unidentified Gastromyzontidae
otu_201	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Gobioidei	Gobiidae	Gobiidae	Gobiidae	Gobiidae	Gobionellinae	Redigobius	Redigobius	Redigobius	Redigobius bikolanus	Redigobius bikolanus	Redigobius bikolanus	Redigobius bikolanus	Redigobius bikolanus	Redigobius bikolanus	Redigobius bikolanus	unidentified Redigobius bikolanus	unidentified Redigobius bikolanus	unidentified Redigobius bikolanus	unidentified Redigobius bikolanus	unidentified Redigobius bikolanus	unidentified Redigobius bikolanus
otu_202	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Danionidae	Danionidae	Danionidae	Danionidae	Chedrinae	Cabdio	Cabdio	Cabdio	unidentified Cabdio	unidentified Cabdio	unidentified Cabdio	unidentified Cabdio	unidentified Cabdio	unidentified Cabdio	unidentified Cabdio	unidentified Cabdio	unidentified Cabdio	unidentified Cabdio	unidentified Cabdio	unidentified Cabdio	unidentified Cabdio
otu_203	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Syngnathiformes	Syngnathiformes	Syngnathiformes	Syngnathoidei	Syngnathidae	Syngnathidae	Syngnathidae	Syngnathidae	Syngnathinae	Phycodurus	Phycodurus	Phycodurus	Phycodurus eques	Phycodurus eques	Phycodurus eques	Phycodurus eques	Phycodurus eques	Phycodurus eques	Phycodurus eques	unidentified Phycodurus eques	unidentified Phycodurus eques	unidentified Phycodurus eques	unidentified Phycodurus eques	unidentified Phycodurus eques	unidentified Phycodurus eques
otu_204	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Centrarchiformes	Centrarchiformes	Centrarchiformes	Terapontoidei	Terapontoidei	Terapontoidei	Terapontoidei	Kyphosidae	Microcanthinae	Microcanthus	Microcanthus	Microcanthus	Microcanthus strigatus	Microcanthus strigatus	Microcanthus strigatus	Microcanthus strigatus	Microcanthus strigatus	Microcanthus strigatus	Microcanthus strigatus	unidentified Microcanthus strigatus	unidentified Microcanthus strigatus	unidentified Microcanthus strigatus	unidentified Microcanthus strigatus	unidentified Microcanthus strigatus	unidentified Microcanthus strigatus
otu_205	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Syngnathiformes	Syngnathiformes	Syngnathiformes	Mulloidea	Mullidae	Mullidae	Mullidae	Mullidae	Parupeneus	Parupeneus	Parupeneus	Parupeneus	Parupeneus chrysopleuron	Parupeneus chrysopleuron	Parupeneus chrysopleuron	Parupeneus chrysopleuron	Parupeneus chrysopleuron	Parupeneus chrysopleuron	Parupeneus chrysopleuron	unidentified Parupeneus chrysopleuron	unidentified Parupeneus chrysopleuron	unidentified Parupeneus chrysopleuron	unidentified Parupeneus chrysopleuron	unidentified Parupeneus chrysopleuron	unidentified Parupeneus chrysopleuron
otu_206	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Lutjaniformes	Lutjaniformes	Lutjaniformes	Lutjanidae	Lutjanidae	Lutjanidae	Lutjanidae	Lutjanidae	Lutjaninae	Lutjanus	Lutjanus	Lutjanus	unidentified Lutjanus	unidentified Lutjanus	unidentified Lutjanus	unidentified Lutjanus	unidentified Lutjanus	unidentified Lutjanus	unidentified Lutjanus	unidentified Lutjanus	unidentified Lutjanus	unidentified Lutjanus	unidentified Lutjanus	unidentified Lutjanus	unidentified Lutjanus
otu_207	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Carangiformes	Carangiformes	Carangiformes	Carangidae	Carangidae	Carangidae	Carangidae	Carangidae	Seriola	Seriola	Seriola	Seriola	Seriola quinqueradiata	Seriola quinqueradiata	Seriola quinqueradiata	Seriola quinqueradiata	Seriola quinqueradiata	Seriola quinqueradiata	Seriola quinqueradiata	unidentified Seriola quinqueradiata	unidentified Seriola quinqueradiata	unidentified Seriola quinqueradiata	unidentified Seriola quinqueradiata	unidentified Seriola quinqueradiata	unidentified Seriola quinqueradiata
otu_208	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Scombriformes	Scombriformes	Scombriformes	Chiasmodontidae	Chiasmodontidae	Chiasmodontidae	Chiasmodontidae	Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae	unidentified Chiasmodontidae
otu_209	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinidae	Cyprinidae	Cyprinidae	Labeoninae	Labeonini	Labeo	Labeo	unidentified Labeo	unidentified Labeo	unidentified Labeo	unidentified Labeo	unidentified Labeo	unidentified Labeo	unidentified Labeo	unidentified Labeo	unidentified Labeo	unidentified Labeo	unidentified Labeo	unidentified Labeo	unidentified Labeo
