query	superkingdom	kingdom	subkingdom	superphylum	phylum	subphylum	superclass	class	subclass	infraclass	cohort	subcohort	superorder	order	suborder	infraorder	parvorder	superfamily	family	subfamily	tribe	subtribe	genus	subgenus	section	subsection	series	species group	species subgroup	species	subspecies	varietas	forma	forma specialis	strain	isolate
otu_125	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei	unidentified Teleostei
otu_126	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinidae	Cyprinidae	Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae
otu_127	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Clupei	Clupeiformes	Clupeiformes	Clupeoidei	Clupeidae	Clupeidae	Clupeidae	Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae
otu_128	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Tetraodontiformes	Tetraodontiformes	Tetraodontiformes	Tetraodontoidei	Tetradontoidea	Tetradontoidea	Tetradontoidea	Tetraodontidae	Canthigaster	Canthigaster	Canthigaster	Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster
otu_129	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Johnius	Johnius	Johnius	Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius
otu_130	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gadiformes	Gadiformes	Gadiformes	Macrouroidei	Macrouridae	Macrouridae	Macrouridae	Macrouridae	Bathygadinae	Bathygadus	Bathygadus	Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus
otu_131	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Sillaginidae	Sillaginidae	Sillaginidae	Sillaginidae	Sillaginidae	Sillaginidae	Sillaginidae	Sillaginidae	Sillago	Sillago	Sillago	Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago
otu_132	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Serranoidei	Serranidae	Serranidae	Serranidae	Serranidae	Epinephelinae	Epinephelini	Variola	Variola	Variola albimarginata	Variola albimarginata	Variola albimarginata	Variola albimarginata	Variola albimarginata	Variola albimarginata	Variola albimarginata	unidentified Variola albimarginata	unidentified Variola albimarginata	unidentified Variola albimarginata	unidentified Variola albimarginata	unidentified Variola albimarginata	unidentified Variola albimarginata
otu_133	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Spariformes	Spariformes	Spariformes	Sparidae	Sparidae	Sparidae	Sparidae	Sparidae	Pagellus	Pagellus	Pagellus	Pagellus	Pagellus bogaraveo	Pagellus bogaraveo	Pagellus bogaraveo	Pagellus bogaraveo	Pagellus bogaraveo	Pagellus bogaraveo	Pagellus bogaraveo	unidentified Pagellus bogaraveo	unidentified Pagellus bogaraveo	unidentified Pagellus bogaraveo	unidentified Pagellus bogaraveo	unidentified Pagellus bogaraveo	unidentified Pagellus bogaraveo
otu_134	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Scombriformes	Scombriformes	Scombriformes	Scombridae	Scombridae	Scombridae	Scombridae	Scombridae	Scombrinae	Scombrini	Rastrelliger	Rastrelliger	Rastrelliger brachysoma	Rastrelliger brachysoma	Rastrelliger brachysoma	Rastrelliger brachysoma	Rastrelliger brachysoma	Rastrelliger brachysoma	Rastrelliger brachysoma	unidentified Rastrelliger brachysoma	unidentified Rastrelliger brachysoma	unidentified Rastrelliger brachysoma	unidentified Rastrelliger brachysoma	unidentified Rastrelliger brachysoma	unidentified Rastrelliger brachysoma
otu_135	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Anguilliformes	Anguilliformes	Anguilliformes	Anguilliformes	Synaphobranchidae	Synaphobranchidae	Synaphobranchidae	Synaphobranchidae	Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae
otu_136	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Gobioidei	Odontobutidae	Odontobutidae	Odontobutidae	Odontobutidae	Perccottus	Perccottus	Perccottus	Perccottus	Perccottus glenii	Perccottus glenii	Perccottus glenii	Perccottus glenii	Perccottus glenii	Perccottus glenii	Perccottus glenii	unidentified Perccottus glenii	unidentified Perccottus glenii	unidentified Perccottus glenii	unidentified Perccottus glenii	unidentified Perccottus glenii	unidentified Perccottus glenii
otu_137	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Acheilognathidae	Acheilognathidae	Acheilognathidae	Acheilognathidae	Rhodeus	Rhodeus	Rhodeus	Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus
otu_138	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Lutjaniformes	Lutjaniformes	Lutjaniformes	Haemulidae	Haemulidae	Haemulidae	Haemulidae	Haemulidae	Parapristipoma	Parapristipoma	Parapristipoma	Parapristipoma	Parapristipoma trilineatum	Parapristipoma trilineatum	Parapristipoma trilineatum	Parapristipoma trilineatum	Parapristipoma trilineatum	Parapristipoma trilineatum	Parapristipoma trilineatum	unidentified Parapristipoma trilineatum	unidentified Parapristipoma trilineatum	unidentified Parapristipoma trilineatum	unidentified Parapristipoma trilineatum	unidentified Parapristipoma trilineatum	unidentified Parapristipoma trilineatum
otu_139	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinidae	Cyprinidae	Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae
otu_140	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha
otu_141	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Clupei	Clupeiformes	Clupeiformes	Clupeoidei	Clupeidae	Clupeidae	Clupeidae	Clupeidae	Clupeinae	Sardinella	Sardinella	Sardinella	Sardinella longiceps	Sardinella longiceps	Sardinella longiceps	Sardinella longiceps	Sardinella longiceps	Sardinella longiceps	Sardinella longiceps	unidentified Sardinella longiceps	unidentified Sardinella longiceps	unidentified Sardinella longiceps	unidentified Sardinella longiceps	unidentified Sardinella longiceps	unidentified Sardinella longiceps
otu_142	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Paralichthyidae	Paralichthyidae	Paralichthyidae	Paralichthyidae	Paralichthys	Paralichthys	Paralichthys	Paralichthys	Paralichthys dentatus	Paralichthys dentatus	Paralichthys dentatus	Paralichthys dentatus	Paralichthys dentatus	Paralichthys dentatus	Paralichthys dentatus	unidentified Paralichthys dentatus	unidentified Paralichthys dentatus	unidentified Paralichthys dentatus	unidentified Paralichthys dentatus	unidentified Paralichthys dentatus	unidentified Paralichthys dentatus
otu_143	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Lutjaniformes	Lutjaniformes	Lutjaniformes	Lutjanidae	Lutjanidae	Lutjanidae	Lutjanidae	Lutjanidae	Etelinae	Pristipomoides	Pristipomoides	Pristipomoides	Pristipomoides multidens	Pristipomoides multidens	Pristipomoides multidens	Pristipomoides multidens	Pristipomoides multidens	Pristipomoides multidens	Pristipomoides multidens	unidentified Pristipomoides multidens	unidentified Pristipomoides multidens	unidentified Pristipomoides multidens	unidentified Pristipomoides multidens	unidentified Pristipomoides multidens	unidentified Pristipomoides multidens
otu_144	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Centrarchiformes	Centrarchiformes	Centrarchiformes	Centrarchoidei	Centrarchoidei	Centrarchoidei	Centrarchoidei	Centrarchidae	Micropterus	Micropterus	Micropterus	Micropterus	Micropterus dolomieu	Micropterus dolomieu	Micropterus dolomieu	Micropterus dolomieu	Micropterus dolomieu	Micropterus dolomieu	Micropterus dolomieu	unidentified Micropterus dolomieu	unidentified Micropterus dolomieu	unidentified Micropterus dolomieu	unidentified Micropterus dolomieu	unidentified Micropterus dolomieu	unidentified Micropterus dolomieu
otu_145	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Otolithes	Otolithes	Otolithes	Otolithes	Otolithes ruber	Otolithes ruber	Otolithes ruber	Otolithes ruber	Otolithes ruber	Otolithes ruber	Otolithes ruber	unidentified Otolithes ruber	unidentified Otolithes ruber	unidentified Otolithes ruber	unidentified Otolithes ruber	unidentified Otolithes ruber	unidentified Otolithes ruber
otu_146	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Chondrostei	Acipenseriformes	Acipenseriformes	Acipenseriformes	Acipenseriformes	Acipenseriformes	Acipenseroidei	Acipenseridae	Acipenseridae	Acipenseridae	Acipenseridae	Acipenserinae	Acipenserini	Acipenser	Acipenser	unidentified Acipenser	unidentified Acipenser	unidentified Acipenser	unidentified Acipenser	unidentified Acipenser	unidentified Acipenser	unidentified Acipenser	unidentified Acipenser	unidentified Acipenser	unidentified Acipenser	unidentified Acipenser	unidentified Acipenser	unidentified Acipenser
otu_147	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Esociformes	Esociformes	Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes	unidentified Esociformes
otu_148	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Cichlomorphae	Cichlomorphae	Cichliformes	Cichlidae	Cichlidae	Cichlidae	Cichlidae	Cichlidae	Cichlasomatinae	Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini	unidentified Cichlasomatini
otu_149	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Cynoglossidae	Cynoglossidae	Cynoglossidae	Cynoglossidae	Cynoglossinae	Cynoglossus	Cynoglossus	Cynoglossus	Cynoglossus bilineatus	Cynoglossus bilineatus	Cynoglossus bilineatus	Cynoglossus bilineatus	Cynoglossus bilineatus	Cynoglossus bilineatus	Cynoglossus bilineatus	unidentified Cynoglossus bilineatus	unidentified Cynoglossus bilineatus	unidentified Cynoglossus bilineatus	unidentified Cynoglossus bilineatus	unidentified Cynoglossus bilineatus	unidentified Cynoglossus bilineatus
otu_150	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Uranoscopiformes	Uranoscopiformes	Uranoscopiformes	Uranoscopidae	Uranoscopidae	Uranoscopidae	Uranoscopidae	Uranoscopidae	Uranoscopus	Uranoscopus	Uranoscopus	Uranoscopus	Uranoscopus cognatus	Uranoscopus cognatus	Uranoscopus cognatus	Uranoscopus cognatus	Uranoscopus cognatus	Uranoscopus cognatus	Uranoscopus cognatus	unidentified Uranoscopus cognatus	unidentified Uranoscopus cognatus	unidentified Uranoscopus cognatus	unidentified Uranoscopus cognatus	unidentified Uranoscopus cognatus	unidentified Uranoscopus cognatus
otu_151	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Zeiformes	Zeiformes	Zeiformes	Parazenidae	Parazenidae	Parazenidae	Parazenidae	Parazenidae	Parazeninae	Parazen	Parazen	Parazen	Parazen pacificus	Parazen pacificus	Parazen pacificus	Parazen pacificus	Parazen pacificus	Parazen pacificus	Parazen pacificus	unidentified Parazen pacificus	unidentified Parazen pacificus	unidentified Parazen pacificus	unidentified Parazen pacificus	unidentified Parazen pacificus	unidentified Parazen pacificus
otu_152	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Gymnotiformes	Sternopygoidei	Sternopygidae	Sternopygidae	Sternopygidae	Sternopygidae	Eigenmannia	Eigenmannia	Eigenmannia	Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia	unidentified Eigenmannia
otu_153	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Sphyraenidae	Sphyraenidae	Sphyraenidae	Sphyraenidae	Sphyraenidae	Sphyraenidae	Sphyraenidae	Sphyraenidae	Sphyraena	Sphyraena	Sphyraena	Sphyraena	unidentified Sphyraena	unidentified Sphyraena	unidentified Sphyraena	unidentified Sphyraena	unidentified Sphyraena	unidentified Sphyraena	unidentified Sphyraena	unidentified Sphyraena	unidentified Sphyraena	unidentified Sphyraena	unidentified Sphyraena	unidentified Sphyraena	unidentified Sphyraena
otu_154	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Serranoidei	Serranidae	Serranidae	Serranidae	Serranidae	Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae	unidentified Serraninae
otu_155	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Blenniiformes	Blenniiformes	Blenniiformes	Blennioidei	Blenniidae	Blenniidae	Blenniidae	Blenniidae	Blenniinae	Petroscirtes	Petroscirtes	Petroscirtes	Petroscirtes breviceps	Petroscirtes breviceps	Petroscirtes breviceps	Petroscirtes breviceps	Petroscirtes breviceps	Petroscirtes breviceps	Petroscirtes breviceps	unidentified Petroscirtes breviceps	unidentified Petroscirtes breviceps	unidentified Petroscirtes breviceps	unidentified Petroscirtes breviceps	unidentified Petroscirtes breviceps	unidentified Petroscirtes breviceps
otu_156	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Atheriniformes	Atherinopsidae	Atherinopsidae	Atherinopsidae	Atherinopsidae	Atherinopsidae	Menidiinae	Menidia	Menidia	Menidia	Menidia menidia	Menidia menidia	Menidia menidia	Menidia menidia	Menidia menidia	Menidia menidia	Menidia menidia	unidentified Menidia menidia	unidentified Menidia menidia	unidentified Menidia menidia	unidentified Menidia menidia	unidentified Menidia menidia	unidentified Menidia menidia
otu_157	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinidae	Cyprinidae	Cyprinidae	Smiliogastrinae	Osteobrama	Osteobrama	Osteobrama	Osteobrama belangeri	Osteobrama belangeri	Osteobrama belangeri	Osteobrama belangeri	Osteobrama belangeri	Osteobrama belangeri	Osteobrama belangeri	unidentified Osteobrama belangeri	unidentified Osteobrama belangeri	unidentified Osteobrama belangeri	unidentified Osteobrama belangeri	unidentified Osteobrama belangeri	unidentified Osteobrama belangeri
otu_158	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Danionidae	Danionidae	Danionidae	Danionidae	Chedrinae	Opsaridium	Opsaridium	Opsaridium	unidentified Opsaridium	unidentified Opsaridium	unidentified Opsaridium	unidentified Opsaridium	unidentified Opsaridium	unidentified Opsaridium	unidentified Opsaridium	unidentified Opsaridium	unidentified Opsaridium	unidentified Opsaridium	unidentified Opsaridium	unidentified Opsaridium	unidentified Opsaridium
otu_159	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Tetraodontiformes	Tetraodontiformes	Tetraodontiformes	Tetraodontoidei	Tetradontoidea	Tetradontoidea	Tetradontoidea	Tetraodontidae	Chelonodontops	Chelonodontops	Chelonodontops	Chelonodontops	Chelonodontops patoca	Chelonodontops patoca	Chelonodontops patoca	Chelonodontops patoca	Chelonodontops patoca	Chelonodontops patoca	Chelonodontops patoca	unidentified Chelonodontops patoca	unidentified Chelonodontops patoca	unidentified Chelonodontops patoca	unidentified Chelonodontops patoca	unidentified Chelonodontops patoca	unidentified Chelonodontops patoca
otu_160	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Zeiformes	Zeiformes	Zeiformes	Oreosomatidae	Oreosomatidae	Oreosomatidae	Oreosomatidae	Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae	unidentified Oreosomatidae
otu_161	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Percoidei	Percidae	Percidae	Percidae	Percidae	Etheostomatinae	Etheostoma	Etheostoma	Etheostoma	Oligocephalus	Etheostoma spectabile	Etheostoma spectabile	Etheostoma spectabile	Etheostoma spectabile	Etheostoma spectabile	Etheostoma spectabile	unidentified Etheostoma spectabile	unidentified Etheostoma spectabile	unidentified Etheostoma spectabile	unidentified Etheostoma spectabile	unidentified Etheostoma spectabile	unidentified Etheostoma spectabile
otu_162	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Blenniiformes	Blenniiformes	Blenniiformes	Blennioidei	Blenniidae	Blenniidae	Blenniidae	Blenniidae	Salariinae	Salarias	Salarias	Salarias	Salarias fasciatus	Salarias fasciatus	Salarias fasciatus	Salarias fasciatus	Salarias fasciatus	Salarias fasciatus	Salarias fasciatus	unidentified Salarias fasciatus	unidentified Salarias fasciatus	unidentified Salarias fasciatus	unidentified Salarias fasciatus	unidentified Salarias fasciatus	unidentified Salarias fasciatus
otu_163	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pseudochromidae	Pseudochromidae	Pseudochromidae	Pseudochromidae	Pseudochromidae	Pseudochromidae	Pseudochromidae	Pseudochromidae	Pseudochrominae	Labracinus	Labracinus	Labracinus	unidentified Labracinus	unidentified Labracinus	unidentified Labracinus	unidentified Labracinus	unidentified Labracinus	unidentified Labracinus	unidentified Labracinus	unidentified Labracinus	unidentified Labracinus	unidentified Labracinus	unidentified Labracinus	unidentified Labracinus	unidentified Labracinus
otu_164	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Cichlomorphae	Cichlomorphae	Cichliformes	Cichlidae	Cichlidae	Cichlidae	Cichlidae	Cichlidae	Astronotinae	Chaetobranchini	Chaetobranchopsis	Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis	unidentified Chaetobranchopsis
otu_165	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Osmeriformes	Osmeriformes	Osmeriformes	Osmeridae	Osmeridae	Osmeridae	Osmeridae	Osmeridae	Hypomesinae	Hypomesus	Hypomesus	Hypomesus	unidentified Hypomesus	unidentified Hypomesus	unidentified Hypomesus	unidentified Hypomesus	unidentified Hypomesus	unidentified Hypomesus	unidentified Hypomesus	unidentified Hypomesus	unidentified Hypomesus	unidentified Hypomesus	unidentified Hypomesus	unidentified Hypomesus	unidentified Hypomesus
otu_166	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Anabantiformes	Anabantiformes	Anabantiformes	Anabantoidei	Osphronemidae	Osphronemidae	Osphronemidae	Osphronemidae	Luciocephalinae	Trichopodus	Trichopodus	Trichopodus	unidentified Trichopodus	unidentified Trichopodus	unidentified Trichopodus	unidentified Trichopodus	unidentified Trichopodus	unidentified Trichopodus	unidentified Trichopodus	unidentified Trichopodus	unidentified Trichopodus	unidentified Trichopodus	unidentified Trichopodus	unidentified Trichopodus	unidentified Trichopodus
